gama_x,gama_y
66084.60896282736,6063.5818469990045
63970.108370169415,6038.491308029741
63280.576396048884,6607.909967016429
65658.26507297484,6371.660369828343
66119.1559645742,6237.818471440114
64235.368379264255,7368.230080214329
64985.4934806634,6370.664600177668
65083.69131436176,5859.894539237954
64747.16909884859,6645.093045494519
63016.839391017915,7423.785716964863
66933.5436620746,6053.883711114526
65239.02352330042,6036.124473353848
63336.64639414195,6647.682219291106
65022.20108734572,5971.449442426674
62949.79025503993,7276.197500326671
65836.18968203967,5944.752618412487
65065.95696321479,5863.549276770093
65819.947639107,6757.18200856261
66108.40443213622,6289.516235308722
63498.27523672383,6299.270887359045
63863.41242923378,5998.345668617636
66457.51585797127,6665.070238611661
64792.65545518696,5666.041503953747
65881.26343457738,6110.206406847574
66317.17100470234,6357.351612728089
65963.55758650624,6040.2178213195875
64654.19963606587,6123.5670394245535
65167.5491992567,6154.667370740324
65707.58923892141,6399.91446754802
65355.26300733769,6842.870715989731
65776.86489701062,6397.853690827265
63685.27422136965,7303.433039054275
65484.58196656674,6179.676487320103
65462.57344903075,5997.879941297695
66409.58203032508,6503.716107160784
63631.22317814769,7462.920833189972
65744.71123057744,7650.676947148517
64752.96673178009,5790.321143741719
65800.9934166919,5435.051629862748
66653.03744002001,6154.294696654193
65883.37532668666,5191.000009487383
63360.4330274954,7524.820780090988
64124.80918891262,5932.703155283816
64026.007318803924,7076.62615575362
62764.455159841105,7714.6116355592385
65163.60466220265,6261.682755488902
67254.96983053337,6214.319280285388
65511.24183433654,6250.936859120615
62900.51991940476,7572.448738570325
63246.265695940936,6438.967337431386
66494.33952370449,7315.8051924472675
65535.07513463334,6156.12950340379
65158.12767089554,6364.210399675183
64072.656762293074,7205.167720481753
65255.82542364381,6208.121786886826
67384.84530673758,6151.5982364192605
65103.024589602486,6330.837194529362
65800.9934166919,5435.051629862748
65167.5491992567,6154.667370740324
65707.58923892141,6399.91446754802
65031.88943916641,6382.159393453039
66457.51585797127,6665.070238611661
66676.67636154173,6412.498754055239
65394.86258467147,6119.603319888003
65707.58923892141,6399.91446754802
64936.63812286791,5901.135615583509
65004.723797130864,6430.237177014351
65707.58923892141,6399.91446754802
67224.45667390781,6107.853905580938
64918.63107169897,6093.117949806154
64809.60159105004,5987.594871908426
65254.83811790729,6699.462950400077
65293.84029025014,6237.197525828145
65901.72115355276,6787.4293647175655
65740.98505352647,5807.863125408068
66132.2702121574,6359.948646677658
65080.982894810615,5898.644810395315
64789.021788712125,5761.777555307373
67867.48908063781,5815.213987153955
66448.6074124875,6384.589911753312
64816.41131736024,6034.927845821716
65153.865482072695,6301.4453391470015
65165.433785216184,6051.338392759673
64918.63107169897,6093.117949806154
64313.74332215439,7020.243719079532
65645.0095443239,6150.859442877583
66167.40746361949,6150.150669474155
67718.21882194909,6240.610929119401
66073.42413377238,6020.956749469042
66516.57554537838,6371.299356560223
65773.030684127,6408.517481319606
66622.29234904354,6310.879448286258
67895.33096052962,5792.37374373246
64392.05171033507,6655.761722444557
65255.82542364381,6208.121786886826
62263.99297725805,7737.062793005258
66728.21760617464,6369.877182134427
64929.92285696685,6000.070786351338
66653.63816621364,6061.378346783109
66146.20239548176,6088.14388570562
64032.767462742515,7018.457771100104
63555.462065240834,7295.523310055956
64997.922831691336,6318.333787656389
65776.32949998241,6926.700986751355
66119.95376940223,6261.411343562417
64072.656762293074,7205.167720481753
65338.4623401782,6281.917529372498
64718.61730630882,5896.417847279459
64417.722076740116,7033.5294389706105
67883.65338421043,5868.126466924325
65767.56543964369,6488.896397647448
63863.51451103308,7149.687068533152
65707.58923892141,6399.91446754802
64789.021788712125,5761.777555307373
68129.94842889695,5903.246930932626
65345.649325526785,6250.200381014496
65566.59540566697,6258.9658780545
64904.0785318783,6039.620515723713
65612.19071882335,6262.181756556965
64697.94225872902,5932.982230779715
64954.95640249376,6029.224152132869
65029.35706407239,6421.9178810874
63270.934641066124,6545.920183323324
65445.25143308588,6282.139150283299
65130.78902109829,6203.506229844876
65707.58923892141,6399.91446754802
65117.68062865699,6414.413065919653
65707.58923892141,6399.91446754802
63205.83960927045,6684.90032051038
66412.3317153285,6239.149746079929
65707.58923892141,6399.91446754802
64631.63707840396,6093.655116338283
65960.25418013788,6136.372242068872
62735.23103354033,7603.4448269167915
65158.75535856013,6282.968912746757
64842.29111365171,5856.339866633527
64690.638837012346,5995.724751367234
68111.47454939189,5926.881958493032
64970.72056350426,6042.415525668301
65617.05850983318,6040.384900289588
67867.48908063781,5815.213987153955
64795.847426138585,6054.406920048408
65537.65289765596,5806.879671406001
66108.40443213622,6289.516235308722
64126.23812541191,6979.568533286452
62448.53225478623,7890.142209157348
65820.33575533936,5962.877938781865
67610.0667310548,6313.303198236041
64087.348862125655,6965.838763318025
63763.93035701208,6215.632060161792
65707.58923892141,6399.91446754802
65101.79085098661,5742.722289294004
65355.26300733769,6842.870715989731
66483.06850022555,6444.658031132072
66272.31812464015,6139.534042040817
66272.31812464015,6139.534042040817
65166.94483852899,6112.788002301939
65993.19287945749,6139.569710216485
65135.98316712724,6105.525822095573
63970.108370169415,6038.491308029741
64076.558784099296,6109.62984361127
65328.753138199914,6246.279140582308
64831.32234475878,5991.636830667034
65582.58737056633,6196.562825709581
66685.40236396785,6142.090379160829
65049.79379128304,6508.343065366149
64338.62726938375,7110.30607177224
65418.79623400152,6855.514819593169
65463.432559474255,6875.11881383881
65536.67795032379,6280.21563255135
65035.096520066145,6817.433255678043
65734.21529502037,6247.970831710845
64866.090719002415,5791.90465268679
65794.8173471716,5816.312153427862
63278.07095564506,6442.882739922032
65063.23301804601,6455.775423933752
65617.05850983318,6040.384900289588
66335.71933515393,6441.035099288449
64860.454395846114,5870.096800857224
65554.99197377032,6308.675539311953
64987.28827754618,6426.600545735098
62319.35679674824,7675.250486065634
63778.004791483516,6550.767623640597
65993.19287945749,6139.569710216485
65520.79751394619,6148.271916810423
65816.27873669763,6475.003827343695
64192.85503895476,6091.185262070969
63486.46680666006,7329.425497193821
66156.74584365031,6510.5718265250325
65707.58923892141,6399.91446754802
65048.55311265052,5782.712116593495
68492.67297201545,6157.051607419737
65993.19287945749,6139.569710216485
65144.38890082203,6233.534766232595
65617.05850983318,6040.384900289588
65418.79623400152,6855.514819593169
64924.145812241826,6426.6766011770815
65730.74952401582,6368.931473532692
65746.4977704956,6946.7617776552215
65707.58923892141,6399.91446754802
64961.316930306144,5977.73609611392
65353.105290302075,6334.668588764034
65445.39569457946,6192.384706583805
65092.22603538993,6522.649367719889
65580.56066356134,6458.418157572858
65123.6352005708,6426.4570604637265
65701.60888976092,6599.644835365005
66798.82589204074,6112.168329734355
65725.53866696777,6330.5512816673145
64737.30406068731,5791.457069707103
65707.58923892141,6399.91446754802
64823.39657273644,5818.789084416814
65037.75513103744,5878.373931224458
63023.77664592804,7474.084037113935
65771.33069983358,6065.29443436116
65687.9855883657,6810.8161120591685
65189.855161840445,6217.172019965015
65012.363156689215,5986.375881300308
64764.971583095496,6167.0186432320625
66100.30939026293,6330.456057379954
66167.40746361949,6150.150669474155
63846.65823518939,6179.687213044614
65707.58923892141,6399.91446754802
65124.93248335982,6229.161208494566
65707.58923892141,6399.91446754802
65445.39569457946,6192.384706583805
66653.63816621364,6061.378346783109
65121.94417434267,6309.214861851186
66621.24831700069,6301.041921817698
63872.402463182574,6043.260149833746
66167.40746361949,6150.150669474155
66494.33952370449,7315.8051924472675
64313.74332215439,7020.243719079532
63238.62012645078,6543.866947484203
63769.036926777335,6571.8224122533575
63140.83184854232,6959.383008357137
63662.67502315156,6681.236136720516
64197.16691521718,6310.138183249161
65206.25748932618,6270.575553412549
65418.79623400152,6855.514819593169
65475.12771929405,6237.8635911066085
64918.63107169897,6093.117949806154
64064.0021613728,6692.251379325055
65309.65981018264,6274.336097192019
67072.33291336033,6122.046018722467
64199.19563770946,6231.387497398071
65041.26069991314,6555.919154585339
65677.4323187524,6243.696194840595
65707.58923892141,6399.91446754802
64750.893473134376,6573.615591215901
65738.4376255119,5955.736293689348
67148.14293263177,8208.085428827442
64166.698857668904,6052.459087495692
65089.158328422694,5897.193966987543
65616.55423455487,6298.086116478778
64346.4674755797,6793.418916539289
64216.30013328395,7057.448373478837
64744.00834890653,6186.392198806629
65501.35284001636,6958.9570845048875
65928.27002378879,6139.714447017759
65707.58923892141,6399.91446754802
65748.52838184033,6867.110393628478
68111.47454939189,5926.881958493032
66458.83727844304,6235.270821804181
66477.01471650915,6540.219924842939
66775.02496399614,6258.277110122144
65011.13398609217,6436.776271048002
64211.34883871605,6197.345849530771
65355.65347409772,5955.217088588513
66022.38225705316,6654.400125223212
63677.86835205497,6339.36435831245
65776.14893119223,6756.762768141925
67555.9845498756,6094.274161512032
64350.969080188894,6680.187216099352
65707.58923892141,6399.91446754802
66921.14213532151,6032.005334039219
65645.12150407035,6783.72334187571
64449.03453743819,6772.911790812388
65461.736471664975,6136.6528027569875
64827.49514583044,5965.6659721257165
64797.967924208846,6518.3103025453165
65781.0603502111,6752.7036996837705
65946.09075492085,6230.596315531991
65645.98999111971,6890.602687314153
64753.67519255215,5828.8999388879165
66338.66464546614,6482.824840491638
65156.1323253921,6469.798010259867
66007.77369136037,6216.68024785351
63312.2608919855,7748.003627518192
65707.58923892141,6399.91446754802
67930.02195441187,5786.382695192471
65266.013379060314,6134.373303564265
65725.53866696777,6330.5512816673145
64937.4870236828,6037.240142439492
63846.76541017648,6277.2018125848845
68142.78349618893,5838.451300628483
65221.06709516072,6401.768813395873
64903.1177617379,6759.361865207553
65580.20868992421,6226.555498097092
65049.90697141411,6233.79752560053
65183.17525951064,6158.240773949772
65015.898046353366,6874.415840856731
67904.15992168605,5911.5103918183595
63595.93104557553,7310.244544746354
65436.61277191318,6167.563315402716
65211.97137079085,6813.560621197335
64921.96553600521,6674.592613545246
66206.41932366975,6183.394579877146
63555.462065240834,7295.523310055956
64166.698857668904,6052.459087495692
64986.97437897301,5722.094772965647
63951.08019233227,6453.77551049646
65035.427000309224,5892.903361879289
67159.7049847336,6108.0745882755145
65940.99574754527,6515.779134883545
65725.53866696777,6330.5512816673145
65197.080814240035,6344.798056745902
66905.29133571999,6054.0321530830115
65707.58923892141,6399.91446754802
65165.35406597075,6435.1747793080285
64507.86420830269,6406.074400944635
65707.76643698604,6405.4214520854875
63188.569615376065,7544.280104481615
65876.07512829627,6543.659856504761
65707.58923892141,6399.91446754802
66612.02397758141,6067.0087357209995
64741.20093355316,5836.41043646168
66156.74584365031,6510.5718265250325
67441.35374390543,6471.053955458105
66998.27443420806,6021.952008503489
66251.72871177341,6118.118343454786
66888.65396073216,6058.941883141175
64831.64582824847,5821.347455861978
65012.363156689215,5986.375881300308
61821.31069774565,7781.876385078765
65631.69635295786,6168.147665751167
66998.27443420806,6021.952008503489
65053.424091257504,6408.630296731368
65454.392449593055,6725.558828970417
64916.88319796871,6750.188572042622
65225.819175962475,6066.617665491067
65637.8602725938,5923.41618102137
65462.83446594339,5863.014282959513
65381.52112029726,6293.624787426554
64918.63107169897,6093.117949806154
65255.82542364381,6208.121786886826
65707.58923892141,6399.91446754802
62634.09742251504,7675.223328934051
65707.58923892141,6399.91446754802
64778.21316957078,5674.791143273003
64707.606238134904,6129.420491483994
64778.21316957078,5674.791143273003
62729.53269570321,7690.676806443371
65041.26069991314,6555.919154585339
65800.9934166919,5435.051629862748
65548.72018983727,6809.324588173069
65104.952374822926,6093.465864529833
64282.02282614459,7180.184373959899
65815.28699215665,5854.759469157085
65461.736471664975,6136.6528027569875
64292.539539440884,6736.129253029823
67930.02195441187,5786.382695192471
62634.09742251504,7675.223328934051
65537.72388016619,6260.6282410742715
64795.847426138585,6054.406920048408
65022.20108734572,5971.449442426674
66653.63816621364,6061.378346783109
65086.789046473335,6396.919196682982
66253.06305739435,6439.620074029081
63762.61296583072,6268.935302330181
64736.73471386824,8704.026137463748
65418.79623400152,6855.514819593169
65168.17214898439,6240.533955294639
65961.56695088185,6228.8382838163525
64409.97781198309,6785.400935473852
64154.85064860026,6056.760451111011
65932.58519447758,6302.072713713162
64924.145812241826,6426.6766011770815
67194.95966276259,6196.897439149208
65266.013379060314,6134.373303564265
63329.00868585915,7530.419642093591
66789.12766038114,6150.189015877433
65978.18736481329,6227.152431670576
65760.9116805119,6562.816599129699
65780.38486443658,6489.510046362877
65511.37518620875,6209.757689527236
65089.79675957118,6132.0623861067
64935.26546378306,6781.803762192838
64072.656762293074,7205.167720481753
65707.58923892141,6399.91446754802
65741.89365112677,5724.140134431422
66628.1019689457,6348.82823337242
63975.3489461625,6508.535869141109
65808.33983257599,6081.396702487953
63631.23797371832,7462.820652453229
65616.55423455487,6298.086116478778
65672.66530172911,6460.037600544281
65498.08286826848,6198.842201051302
64461.03590049967,6665.448624916375
63874.53899424942,6201.839266944677
64831.32234475878,5991.636830667034
66746.96314495779,6151.496161032468
65165.35406597075,6435.1747793080285
65778.61096360977,6695.133314982057
68331.74543018732,5950.374155677855
65781.99140721012,6089.821568426676
64916.36122893705,6361.818331403658
65707.58923892141,6399.91446754802
65838.39805743354,6507.995332421735
63534.54558279074,7371.275656020269
67223.24446312955,6077.8577957311645
65014.24585210113,6150.801898914389
64853.42721147009,5772.159193105996
65102.615504135494,6401.4229782233015
64957.464444523095,6341.343403240666
65043.764610257,5816.649289146997
64900.88011163287,6543.00047833845
64339.307062678505,7011.013986502774
62522.85816074815,6963.020268118009
62634.09742251504,7675.223328934051
65194.76873148349,6021.745501422323
64295.1694920751,5983.453317864798
64899.62982669624,6030.198360572569
64233.80643078743,7047.234473622404
65008.549604368745,5777.41254418157
65208.09728107473,6687.285898540169
63761.93188543676,6288.883634145372
62995.816932084155,7351.048326602206
65156.1323253921,6469.798010259867
65707.76643698604,6405.4214520854875
65707.58923892141,6399.91446754802
65707.58923892141,6399.91446754802
64761.74441340251,6165.298860202543
67090.97900699382,6044.826191090979
65353.105290302075,6334.668588764034
66127.4294633246,6090.083691749722
64737.30406068731,5791.457069707103
65707.76643698604,6405.4214520854875
63620.78702932049,7476.065184475854
64972.33574995177,6715.322288196534
65816.66984129837,6498.580385794863
63728.03542069625,6269.016012153588
65707.76643698604,6405.4214520854875
65255.82542364381,6208.121786886826
63631.93177472544,6917.781574724242
65461.736471664975,6136.6528027569875
65436.61277191318,6167.563315402716
65404.03857357579,6765.220675976016
64642.6407341921,6005.6779031623155
65022.20108734572,5971.449442426674
65707.58923892141,6399.91446754802
65108.88319528627,6576.304917823523
65879.45127657824,6459.090152961202
65741.71195805876,7618.3407775899395
66250.20609102142,6171.570074794814
65308.40971956751,6793.251058284193
63602.18093164207,6344.882599162869
64828.51776008692,6627.650740093552
65707.58923892141,6399.91446754802
65786.8126934917,6544.667788634077
64764.971583095496,6167.0186432320625
65707.58923892141,6399.91446754802
65065.95696321479,5863.549276770093
63208.2639868079,6571.366066370159
64093.304361708,5949.1482827356085
65707.76643698604,6405.4214520854875
66653.03744002001,6154.294696654193
66281.35800621565,6500.067937495187
66409.03093349421,6256.28210907802
64018.65262329357,6141.8023933256045
63144.315874806605,6632.674416244961
65074.25437959237,6509.401205273345
65927.29571534833,6184.216118737124
65826.82743752864,6262.388230335899
63239.79388373939,6709.40171428211
63684.46996468026,7355.840227315202
65245.37867561483,6138.781296358444
67266.72343675757,6206.448147999123
62788.23029110697,7671.889713843353
65672.60602154967,5998.735307083465
66494.33952370449,7315.8051924472675
65865.54283524817,6086.7637892710045
65159.80201836268,6793.841525585391
65127.69610303431,6279.673618719913
67199.48136238742,6202.2404539445415
63555.10514587152,7412.682871823199
65373.676262787776,6857.400306622498
65978.90185637202,6178.189113089815
63391.74786377454,7356.90444387123
65058.590256175725,6476.236524022184
65445.25143308588,6282.139150283299
63516.239982442465,6706.108166533522
64789.021788712125,5761.777555307373
65442.093115310534,5920.487227695063
62709.76715703844,7712.348384994082
65188.59531214577,6329.858154517598
61744.95771920704,7888.774170903489
64991.67089477694,5905.163881426677
66190.29753634578,6307.117347609252
67943.55552551453,5949.881883125752
64318.243942650035,5996.008428666741
64072.656762293074,7205.167720481753
63129.521116468124,6546.175621735863
65963.55758650624,6040.2178213195875
65707.76643698604,6405.4214520854875
65139.72896841238,5756.0266222171485
65620.58415901905,6822.201585826464
65086.789046473335,6396.919196682982
65968.15858432441,6413.868141651154
64507.86420830269,6406.074400944635
67555.9845498756,6094.274161512032
65865.54283524817,6086.7637892710045
63612.965319728595,7356.92232049536
66335.3703727962,6422.689768623561
63367.41205022519,6469.354255440645
65261.88056622911,6228.806202949025
65707.58923892141,6399.91446754802
63616.90642707003,6402.689911277965
63526.1463541229,7250.752431046218
66622.51798750681,6060.567901237868
64337.91178066516,5988.617964239791
65707.58923892141,6399.91446754802
63996.291630205,7087.580047543161
66720.39518386405,6108.397768369876
63208.2639868079,6571.366066370159
64012.101440259605,7438.985559950583
65707.58923892141,6399.91446754802
64921.96478695504,6017.758115693927
61813.9064781355,7945.452362719923
65707.58923892141,6399.91446754802
65206.25748932618,6270.575553412549
65185.101481048274,6382.7046654857695
65969.86754098162,6419.874916904606
63611.87916586851,6615.065992549993
68112.01034058386,5800.963593767956
66101.74045227573,6263.9538483489305
65517.27096983907,6270.8883211016655
67441.35374390543,6471.053955458105
65319.034527779906,6887.726138241589
65707.58923892141,6399.91446754802
67997.57230299909,5781.547554756515
64937.4870236828,6037.240142439492
63131.11653930461,6563.836769211106
66360.40696766379,6279.441811153665
65705.29590329202,6977.873189011589
64419.70305824792,6773.187409141101
65033.35009562783,5910.23948176112
64851.58579260146,6031.322844921611
65255.82542364381,6208.121786886826
63905.81063916965,6044.261683141813
65438.31213014235,6228.4103737752885
65748.49798354856,6038.333624504507
64064.0021613728,6692.251379325055
64744.28438028402,6118.707607376389
66422.99067742075,6194.595227830112
64149.67014054232,7015.25691451598
65965.74643006967,6299.3354359334335
64263.641207937384,6867.093504909426
66128.39970716939,6542.798220853321
64961.316930306144,5977.73609611392
65707.58923892141,6399.91446754802
65707.58923892141,6399.91446754802
68161.90148817259,5797.644560202956
66950.75291833328,6028.859904593788
66052.52921365923,6171.685569974594
65183.17525951064,6158.240773949772
64236.556569786044,5978.515279348008
64920.559558123816,6629.858994791284
63090.9572282671,7267.1745680319145
66437.91633685271,6233.388403836638
63824.0395896039,6102.864898993634
65707.76643698604,6405.4214520854875
65747.41939541441,6853.8302503712475
65255.82542364381,6208.121786886826
64946.56747989217,6005.1629543714225
65074.25437959237,6509.401205273345
65462.57344903075,5997.879941297695
65360.059763984405,6930.698572558351
65803.53282104817,6022.838575731032
65617.05850983318,6040.384900289588
65166.94483852899,6112.788002301939
65707.76643698604,6405.4214520854875
64997.85114963236,6192.915046253242
64018.65262329357,6141.8023933256045
65212.64535092632,6016.688781206496
65707.58923892141,6399.91446754802
65445.25143308588,6282.139150283299
65255.83192913863,5966.656900263391
65183.17525951064,6158.240773949772
64216.30013328395,7057.448373478837
65381.3456261782,6259.625857038423
66251.72871177341,6118.118343454786
64467.539138829336,6728.881591198966
65707.76643698604,6405.4214520854875
65353.105290302075,6334.668588764034
65707.58923892141,6399.91446754802
65059.11573795951,5730.918968332931
65208.18522890622,6155.8803212195635
65123.6352005708,6426.4570604637265
65155.940961504355,6205.353841397911
67883.65338421043,5868.126466924325
65993.19287945749,6139.569710216485
65566.29465884238,6327.739677414298
64996.88767461886,5870.543005468324
65261.88056622911,6228.806202949025
66201.28509134159,6368.9397713802755
64763.34083435079,6794.9287178451195
66204.63293037855,6594.627699358389
66219.4940186264,6437.23279260844
65857.88936600275,6466.134952439927
65043.399652804714,6148.504536410794
65963.55758650624,6040.2178213195875
66345.99605497497,6391.89871707838
65264.48527989781,6663.9892438575625
66653.03744002001,6154.294696654193
66119.95376940223,6261.411343562417
65864.63874884252,6483.120945930481
65261.88056622911,6228.806202949025
65445.39569457946,6192.384706583805
66360.40696766379,6279.441811153665
65832.95010599995,6417.066798376851
65538.39880540548,6376.630082898773
67441.35374390543,6471.053955458105
65096.438191188616,5706.04326027818
65636.03819725337,6200.87545333337
64064.0021613728,6692.251379325055
65412.39882534277,6749.570836294442
64437.025332537945,6738.871428390965
64870.95524716284,5796.4333488456905
66875.08353078901,6034.747903707437
65576.73233083135,6345.29454074055
64072.656762293074,7205.167720481753
65707.58923892141,6399.91446754802
65183.17525951064,6158.240773949772
65781.6350954047,6568.913924515247
64954.95640249376,6029.224152132869
67497.45339718717,6438.156399879605
68490.54322637198,6295.77938022837
66998.27443420806,6021.952008503489
66725.71307227132,6067.9865371938795
65771.987952361,5969.300789494999
63874.53899424942,6201.839266944677
64641.44457773119,5960.752390970476
64823.39657273644,5818.789084416814
65748.81904971763,6973.176158029586
65517.27096983907,6270.8883211016655
65496.91291437182,6096.765797575936
64252.391580981785,7128.967327915132
63090.9572282671,7267.1745680319145
65158.75535856013,6282.968912746757
63656.63255415298,7307.327750504948
65989.44428654434,6560.594875604846
65005.82420786086,5996.756055534817
65063.54806280264,6393.821888761595
65324.08868655469,6060.999135171995
65065.95696321479,5863.549276770093
66122.41470597347,6181.586725424044
66668.21840420901,6430.662111152895
64868.95374237234,6021.886721841991
65741.71195805876,7618.3407775899395
66720.39518386405,6108.397768369876
63728.80258021166,6597.853766496293
66637.93910353933,6592.005350375548
65573.79707245622,6407.386187133379
64904.0785318783,6039.620515723713
67240.87344284309,6083.029849002138
66510.49041664507,6494.609586501494
63943.943219028995,7097.278948722407
68492.67297201545,6157.051607419737
66788.58723344142,6044.826120560989
66921.14213532151,6032.005334039219
66798.82589204074,6112.168329734355
64510.71991152398,7080.594560598023
64842.29111365171,5856.339866633527
67441.35374390543,6471.053955458105
65707.58923892141,6399.91446754802
65165.35406597075,6435.1747793080285
63101.701896858634,7346.466046909802
64985.4934806634,6370.664600177668
63303.89199611696,6540.688523341902
66115.82113645063,6044.010239527561
66458.83727844304,6235.270821804181
64873.932987188105,6530.291937359609
64727.32836784108,5849.295025297441
64332.045443906565,6794.158412386663
64679.05271963787,5762.50235085655
66837.36092108127,6557.968045519665
65112.637357885484,6198.525096567348
64820.01373944036,5750.990425680764
64655.09719936212,5964.1442680498585
65707.58923892141,6399.91446754802
62500.8112766135,7743.1527038645
65687.9855883657,6810.8161120591685
65113.34249959758,5795.496190850623
65688.8930712411,6781.144677481614
65746.4977704956,6946.7617776552215
64916.88319796871,6750.188572042622
65800.9934166919,5435.051629862748
66360.40696766379,6279.441811153665
65381.3456261782,6259.625857038423
66691.8461176441,5990.404641407542
65707.58923892141,6399.91446754802
65580.20868992421,6226.555498097092
65179.32559173799,6406.081391807646
65608.78327694663,6550.094192715362
62999.24408620538,7402.584715180099
64382.28070536093,7400.774953020737
66109.15922742058,6290.682686101645
64865.16838572407,5821.898263072595
64924.145812241826,6426.6766011770815
64644.944451012765,6049.254562889226
64717.40416213812,7122.727805323899
65812.30718298175,6121.216740800068
65179.45933185832,6055.257025474682
65917.78936717205,6070.186435552314
65687.9855883657,6810.8161120591685
66950.75291833328,6028.859904593788
65779.80960030167,6241.621624088846
66181.34799503931,6388.958286057226
65288.48744001624,6758.993167526089
63938.240012480645,7019.094108468853
66622.51798750681,6060.567901237868
66189.88336391968,6122.475055796094
63857.94064723642,7111.288743742742
65814.53357760364,6699.277016761713
64349.197735486436,6857.87231836468
65266.013379060314,6134.373303564265
64352.62673384929,5938.221829705872
64445.952828378766,7108.6256176503375
65164.04103257391,6339.121083182283
65547.26288140344,6878.892626664601
65429.21048661193,6335.656163404696
64734.76780384744,5675.882089128718
65255.82542364381,6208.121786886826
68168.97345484374,5864.299107899889
65364.966153359856,6253.87552739121
63846.65823518939,6179.687213044614
62678.88664314838,7658.076598804444
64718.61730630882,5896.417847279459
65707.58923892141,6399.91446754802
64064.0021613728,6692.251379325055
65707.76643698604,6405.4214520854875
66921.50504606566,6053.949495923705
65612.19071882335,6262.181756556965
65707.76643698604,6405.4214520854875
64072.656762293074,7205.167720481753
63983.26811413048,6222.294863670133
64513.67661987734,6713.758020748384
65707.58923892141,6399.91446754802
68136.38470287342,5793.603049281985
64921.96478695504,6017.758115693927
64282.072795791435,6839.4046218199655
67101.32337663881,6070.6668004933745
68288.57210342912,6080.937778800726
66676.67636154173,6412.498754055239
64361.57708766684,6950.668308085762
68331.74543018732,5950.374155677855
68129.94842889695,5903.246930932626
65196.61919610051,6305.515898088925
65846.85828212718,6124.358170146123
65707.58923892141,6399.91446754802
64199.19563770946,6231.387497398071
64831.64582824847,5821.347455861978
64997.922831691336,6318.333787656389
65835.5535720737,7045.040583989583
66369.78033415193,6498.7436042539775
65010.77335547889,6166.947342368774
65536.67795032379,6280.21563255135
65707.76643698604,6405.4214520854875
65289.673968098126,6050.977256658487
65901.12041633693,6152.150301456451
63304.13486691855,6846.006561095826
65707.58923892141,6399.91446754802
65850.71766177949,5277.639593868516
66285.63971660961,6117.37907568831
64907.594780623214,6500.271606719121
65707.58923892141,6399.91446754802
66458.83727844304,6235.270821804181
62861.341109663714,7548.563452682458
65797.9590214208,6746.637750913389
65620.09580091911,6197.318779436871
65707.76643698604,6405.4214520854875
65685.30503303302,6806.011919213459
65680.53138929117,6777.089364062063
65963.84055899619,6204.556461984292
66345.99605497497,6391.89871707838
65089.79675957118,6132.0623861067
65057.92780461605,6882.585527960211
65226.3391073863,6094.2023221906275
65745.77076136647,6391.662531990558
62877.81552923587,7561.005422832444
65152.65526920825,6150.139192359522
65381.3456261782,6259.625857038423
66905.29133571999,6054.0321530830115
65638.89120821911,6950.177632880397
65289.673968098126,6050.977256658487
65707.58923892141,6399.91446754802
64114.7377057455,5941.6221908815205
67199.48136238742,6202.2404539445415
65045.91343505017,6450.626589722931
65265.26626894798,5964.798882241361
67828.48112985527,5819.313687458634
65134.7217710102,6231.086076342501
65336.01340526156,5906.692650450394
63330.6913012272,7733.5359006347135
65158.75535856013,6282.968912746757
67867.48908063781,5815.213987153955
66000.47032783995,6404.533815264702
68014.0738401718,6048.696692673489
65835.10072021268,6623.144109848887
65441.0921501345,6184.649193567224
63998.5943127427,6431.204626452178
67192.00895317644,6180.967521401122
65316.09565754002,6804.42567618005
64709.441376686795,6003.18581951689
65590.28733642632,6264.098783914931
65806.19116325444,6260.555267423391
66272.31812464015,6139.534042040817
65607.4739530707,6379.772468126379
65570.81021865667,6139.149761836976
66693.40372375015,6725.710901522078
65266.013379060314,6134.373303564265
65707.76643698604,6405.4214520854875
65523.672619085526,6879.245369094424
65748.8408621318,6245.137053412385
64242.14053520933,6851.383222492412
63763.93035701208,6215.632060161792
65776.86489701062,6397.853690827265
65848.51542062359,6084.967381295748
65188.59531214577,6329.858154517598
66029.89174371038,6293.569953609258
64999.055849077995,5856.160297716968
65707.58923892141,6399.91446754802
65183.17525951064,6158.240773949772
64991.67089477694,5905.163881426677
65826.82743752864,6262.388230335899
67239.76087711053,6019.641443202272
65259.76287743938,6073.7808184353635
65707.58923892141,6399.91446754802
64942.22802339413,6880.775157856755
66629.16228047118,6359.776322365738
63721.03237079503,7321.00853222236
65631.69635295786,6168.147665751167
66109.15922742058,6290.682686101645
65752.11334816879,6375.064009667374
64072.656762293074,7205.167720481753
65511.24183433654,6250.936859120615
63993.37365592795,6499.503704718314
64419.38881733874,6774.4582093488425
68182.15741812799,5989.7356967628
66409.03093349421,6256.28210907802
66167.44741971628,6384.8066023485735
65089.15580938221,6923.834602621384
63762.61296583072,6268.935302330181
65951.58109197952,6308.172409337014
64074.27953580173,7471.2892889929935
64631.63707840396,6093.655116338283
65041.571533741895,6711.403582437895
64959.35515971156,5897.809352790937
65711.16937335301,7040.114768758416
65707.58923892141,6399.91446754802
65620.09580091911,6197.318779436871
65707.76643698604,6405.4214520854875
65221.06709516072,6401.768813395873
65511.24183433654,6250.936859120615
68274.34511590435,5944.397657604888
65740.98505352647,5807.863125408068
65535.07513463334,6156.12950340379
